index,note_name,start_time,duration,velocity,tempo
6,D-6,1.5,0.25,0,84
6,D6,1.5,0.25,0,84
6,E6,1.5,0.25,0,84
6,G-6,1.5,0.25,0,84
6,G6,1.5,0.25,0,84
6,A6,1.5,0.25,0,84
6,B6,1.5,0.25,0,84
6,D-7,1.5,0.25,0,84
7,A3,1.75,0.25,0,84
7,B3,1.75,0.25,0,84
7,D-4,1.75,0.25,0,84
7,D4,1.75,0.25,0,84
7,E4,1.75,0.25,0,84
7,G-4,1.75,0.25,0,84
7,G4,1.75,0.25,0,84
7,A4,1.75,0.25,0,84
7,B4,1.75,0.25,0,84
7,D-5,1.75,0.25,0,84
7,D5,1.75,0.25,0,84
7,E5,1.75,0.25,0,84
7,G-5,1.75,0.25,0,84
7,G5,1.75,0.25,0,84
7,A5,1.75,0.25,0,84
7,B5,1.75,0.25,0,84
7,D-6,1.75,0.25,0,84
7,D6,1.75,0.25,0,84
7,E6,1.75,0.25,0,84
7,G-6,1.75,0.25,0,84
7,G6,1.75,0.25,0,84
7,A6,1.75,0.25,0,84
7,B6,1.75,0.25,0,84
7,D-7,1.75,0.25,0,84
8,A3,2.0,0.25,0,84
8,B3,2.0,0.25,0,84
8,D-4,2.0,0.25,0,84
8,D4,2.0,0.25,0,84
8,E4,2.0,0.25,0,84
8,G-4,2.0,0.25,0,84
8,G4,2.0,0.25,0,84
8,A4,2.0,0.25,0,84
8,B4,2.0,0.25,0,84
8,D-5,2.0,0.25,0,84
8,D5,2.0,0.25,0,84
8,E5,2.0,0.25,0,84
8,G-5,2.0,0.25,0,84
8,G5,2.0,0.25,0,84
8,A5,2.0,0.25,0,84
8,B5,2.0,0.25,0,84
8,D-6,2.0,0.25,0,84
8,D6,2.0,0.25,0,84
8,E6,2.0,0.25,0,84
8,G-6,2.0,0.25,0,84
8,G6,2.0,0.25,0,84
8,A6,2.0,0.25,0,84
8,B6,2.0,0.25,0,84
8,D-7,2.0,0.25,0,84
9,A3,2.25,0.25,0,84
9,B3,2.25,0.25,0,84
9,D-4,2.25,0.25,0,84
9,D4,2.25,0.25,0,84
9,E4,2.25,0.25,0,84
9,G-4,2.25,0.25,0,84
9,G4,2.25,0.25,0,84
9,A4,2.25,0.25,0,84
9,B4,2.25,0.25,0,84
9,D-5,2.25,0.25,0,84
9,D5,2.25,0.25,0,84
9,E5,2.25,0.25,0,84
9,G-5,2.25,0.25,0,84
9,G5,2.25,0.25,0,84
9,A5,2.25,0.25,0,84
9,B5,2.25,0.25,0,84
9,D-6,2.25,0.25,0,84
9,D6,2.25,0.25,0,84
9,E6,2.25,0.25,0,84
9,G-6,2.25,0.25,0,84
9,G6,2.25,0.25,0,84
9,A6,2.25,0.25,0,84
9,B6,2.25,0.25,0,84
9,D-7,2.25,0.25,0,84
10,A3,2.5,0.25,0,84
10,B3,2.5,0.25,0,84
10,D-4,2.5,0.25,0,84
